events,numbers,stations,serviceCustomer,times
Production complete,627,Cash 1,0,32318.785506258057
Creation,628,Regular Customers Source,0,31047.0
Production started,628,Service Desk,0,32196.07250433468
Production complete,628,Service Desk,0,32374.635719912305
Creation,629,Regular Customers Source,0,31636.0
Production started,629,Cash 2,0,32176.754544426076
Production complete,629,Cash 2,0,32478.40225702861
Creation,630,Regular Customers Source,0,31703.0
Production started,630,Cash 1,0,32318.785506258057
Production complete,630,Cash 1,0,32479.957286451845
Creation,631,Regular Customers Source,0,31886.0
Production started,631,Cash 1,0,32479.957286451845
Production complete,631,Cash 1,0,32535.545898493074
Creation,632,Service Customers Source,1,32301.0
Production started,632,Service Desk,1,32374.635719912305
Production complete,632,Service Desk,1,32602.522393845786
Creation,633,Regular Customers Source,0,31828.0
Production started,633,Cash 2,0,32478.40225702861
Production complete,633,Cash 2,0,32638.05860082807
Creation,634,Regular Customers Source,0,32006.0
Production started,634,Cash 1,0,32535.545898493074
Production complete,634,Cash 1,0,32667.337136407346
Creation,635,Regular Customers Source,0,31955.0
Production started,635,Cash 2,0,32638.05860082807
Production complete,635,Cash 2,0,32790.43828824881
Creation,636,Regular Customers Source,0,31765.0
Production started,636,Service Desk,0,32602.522393845786
Production complete,636,Service Desk,0,32803.2794112067
Creation,637,Regular Customers Source,0,32193.0
Production started,637,Cash 1,0,32667.337136407346
Production complete,637,Cash 1,0,32918.13492929933
Creation,638,Regular Customers Source,0,32061.0
Production started,638,Cash 2,0,32790.43828824881
Production complete,638,Cash 2,0,33035.79805269935
Creation,639,Regular Customers Source,0,32902.0
Production started,639,Cash 3,0,32902.0
Production complete,639,Cash 3,0,33055.79822440767
Creation,640,Service Customers Source,1,32604.0
Production started,640,Service Desk,1,32803.2794112067
Production complete,640,Service Desk,1,33062.5329796057
Creation,641,Regular Customers Source,0,32393.0
Production started,641,Cash 2,0,33035.79805269935
Production complete,641,Cash 2,0,33190.76996848387
Creation,642,Regular Customers Source,0,32331.0
Production started,642,Cash 1,0,32918.13492929933
Production complete,642,Cash 1,0,33194.86543106719
Creation,643,Regular Customers Source,0,32624.0
Production started,643,Cash 2,0,33190.76996848387
Production complete,643,Cash 2,0,33312.77089586013
Creation,644,Regular Customers Source,0,33097.0
Production started,644,Cash 3,0,33097.0
Production complete,644,Cash 3,0,33321.7809813867
Creation,645,Service Customers Source,1,32922.0
Production started,645,Service Desk,1,33062.5329796057
Production complete,645,Service Desk,1,33342.080420332924
Creation,646,Regular Customers Source,0,32509.0
Production started,646,Cash 1,0,33194.86543106719
Production complete,646,Cash 1,0,33375.97940062819
Creation,647,Regular Customers Source,0,32744.0
Production started,647,Cash 2,0,33312.77089586013
Production complete,647,Cash 2,0,33429.24901010794
Creation,648,Regular Customers Source,0,33153.0
Production started,648,Cash 3,0,33321.7809813867
Production complete,648,Cash 3,0,33450.01903872504
Creation,649,Regular Customers Source,0,32573.0
Production started,649,Cash 1,0,33375.97940062819
Production complete,649,Cash 1,0,33487.953369883675
Creation,650,Regular Customers Source,0,32800.0
Production started,650,Cash 2,0,33429.24901010794
Production complete,650,Cash 2,0,33585.19588544468
Creation,651,Regular Customers Source,0,33205.0
Production started,651,Cash 3,0,33450.01903872504
Production complete,651,Cash 3,0,33631.463681040615
Creation,652,Service Customers Source,1,33203.0
Production started,652,Service Desk,1,33342.080420332924
Production complete,652,Service Desk,1,33661.76726681566
Creation,653,Regular Customers Source,0,32676.0
Production started,653,Cash 1,0,33487.953369883675
Production complete,653,Cash 1,0,33704.37288401383
Creation,654,Service Customers Source,1,33531.0
Production started,654,Service Desk,1,33661.76726681566
Production complete,654,Service Desk,1,33732.297542363
Creation,655,Regular Customers Source,0,32135.0
Production started,655,Service Desk,0,33732.297542363
Production complete,655,Service Desk,0,33783.283745733046
Creation,656,Regular Customers Source,0,33257.0
Production started,656,Cash 3,0,33631.463681040615
Production complete,656,Cash 3,0,33784.0472436058
Creation,657,Regular Customers Source,0,33037.0
Production started,657,Cash 2,0,33585.19588544468
Production complete,657,Cash 2,0,33864.10894899813
Creation,658,Regular Customers Source,0,32264.0
Production started,658,Service Desk,0,33783.283745733046
Production complete,658,Service Desk,0,33873.34454380318
Creation,659,Regular Customers Source,0,32966.0
Production started,659,Cash 1,0,33704.37288401383
Production complete,659,Cash 1,0,33939.96336981799
Creation,660,Regular Customers Source,0,33325.0
Production started,660,Cash 2,0,33864.10894899813
Production complete,660,Cash 2,0,34050.742998958645
Creation,661,Regular Customers Source,0,33454.0
Production started,661,Cash 3,0,33784.0472436058
Production complete,661,Cash 3,0,34082.87834805295
Creation,662,Regular Customers Source,0,33384.0
Production started,662,Cash 1,0,33939.96336981799
Production complete,662,Cash 1,0,34131.207648022064
Creation,663,Service Customers Source,1,33830.0
Production started,663,Service Desk,1,33873.34454380318
Production complete,663,Service Desk,1,34217.0872255245
Creation,664,Regular Customers Source,0,33512.0
Production started,664,Cash 1,0,34131.207648022064
Production complete,664,Cash 1,0,34272.84745071849
Creation,665,Regular Customers Source,0,33683.0
Production started,665,Cash 3,0,34082.87834805295
Production complete,665,Cash 3,0,34277.57128013497
Creation,666,Regular Customers Source,0,33565.0
Production started,666,Cash 2,0,34050.742998958645
Production complete,666,Cash 2,0,34348.80724052854
Creation,667,Service Customers Source,1,34124.0
Production started,667,Service Desk,1,34217.0872255245
Production complete,667,Service Desk,1,34392.959805873645
Creation,668,Regular Customers Source,0,33801.0
Production started,668,Cash 3,0,34277.57128013497
Production complete,668,Cash 3,0,34411.5318700452
Creation,669,Regular Customers Source,0,34013.0
Production started,669,Cash 3,0,34411.5318700452
Production complete,669,Cash 3,0,34485.664924666315
Creation,670,Regular Customers Source,0,33747.0
Production started,670,Cash 1,0,34272.84745071849
Production complete,670,Cash 1,0,34521.20221916067
Creation,671,Regular Customers Source,0,33609.0
Production started,671,Cash 2,0,34348.80724052854
Production complete,671,Cash 2,0,34550.75784868615
Creation,672,Regular Customers Source,0,32454.0
Production started,672,Service Desk,0,34392.959805873645
Production complete,672,Service Desk,0,34630.88420115355
Creation,673,Regular Customers Source,0,34115.0
Production started,673,Cash 3,0,34485.664924666315
Production complete,673,Cash 3,0,34683.41836661452
Creation,674,Regular Customers Source,0,33941.0
Production started,674,Cash 1,0,34521.20221916067
Production complete,674,Cash 1,0,34686.022330440166
Creation,675,Regular Customers Source,0,33866.0
Production started,675,Cash 2,0,34550.75784868615
Production complete,675,Cash 2,0,34714.15903900129
Creation,676,Regular Customers Source,0,34348.0
Production started,676,Cash 3,0,34683.41836661452
Production complete,676,Cash 3,0,34812.37072208403
Creation,677,Service Customers Source,1,34428.0
Production started,677,Service Desk,1,34630.88420115355
Production complete,677,Service Desk,1,34879.68623155437
Creation,678,Regular Customers Source,0,34176.0
Production started,678,Cash 1,0,34686.022330440166
Production complete,678,Cash 1,0,34896.855268916624
Creation,679,Regular Customers Source,0,34067.0
Production started,679,Cash 2,0,34714.15903900129
Production complete,679,Cash 2,0,34899.26834435179
Creation,680,Regular Customers Source,0,34484.0
Production started,680,Cash 3,0,34812.37072208403
Production complete,680,Cash 3,0,34947.69192475376
Creation,681,Regular Customers Source,0,34292.0
Production started,681,Cash 1,0,34896.855268916624
Production complete,681,Cash 1,0,35028.78454234141
Creation,682,Regular Customers Source,0,34403.0
Production started,682,Cash 2,0,34899.26834435179
Production complete,682,Cash 2,0,35052.01360470077
Creation,683,Regular Customers Source,0,34615.0
Production started,683,Cash 2,0,35052.01360470077
Production complete,683,Cash 2,0,35118.93550494917
Creation,684,Service Customers Source,1,34715.0
Production started,684,Service Desk,1,34879.68623155437
Production complete,684,Service Desk,1,35139.342897503804
Creation,685,Regular Customers Source,0,34673.0
Production started,685,Cash 3,0,34947.69192475376
Production complete,685,Cash 3,0,35144.67537209917
Creation,686,Regular Customers Source,0,34782.0
Production started,686,Cash 2,0,35118.93550494917
Production complete,686,Cash 2,0,35193.68197804123
Creation,687,Regular Customers Source,0,34847.0
Production started,687,Cash 3,0,35144.67537209917
Production complete,687,Cash 3,0,35246.877156774266
Creation,688,Regular Customers Source,0,34548.0
Production started,688,Cash 1,0,35028.78454234141
Production complete,688,Cash 1,0,35298.740391550506
Creation,689,Regular Customers Source,0,35088.0
Production started,689,Cash 2,0,35193.68197804123
Production complete,689,Cash 2,0,35309.855738676706
Creation,690,Regular Customers Source,0,34726.0
Production started,690,Cash 1,0,35298.740391550506
Production complete,690,Cash 1,0,35347.56936735033
Creation,691,Service Customers Source,1,35009.0
Production started,691,Service Desk,1,35139.342897503804
Production complete,691,Service Desk,1,35437.60313231305
Creation,692,Regular Customers Source,0,35145.0
Production started,692,Cash 2,0,35309.855738676706
Production complete,692,Cash 2,0,35441.99570663017
Creation,693,Regular Customers Source,0,34965.0
Production started,693,Cash 3,0,35246.877156774266
Production complete,693,Cash 3,0,35467.351879150876
Creation,694,Regular Customers Source,0,34903.0
Production started,694,Cash 1,0,35347.56936735033
Production complete,694,Cash 1,0,35471.22017683113
Creation,695,Regular Customers Source,0,35035.0
Production started,695,Cash 1,0,35471.22017683113
Production complete,695,Cash 1,0,35507.78803428151
Creation,696,Regular Customers Source,0,35219.0
Production started,696,Cash 2,0,35441.99570663017
Production complete,696,Cash 2,0,35660.848355685084
Creation,697,Regular Customers Source,0,35333.0
Production started,697,Cash 1,0,35507.78803428151
Production complete,697,Cash 1,0,35663.53141213193
Creation,698,Service Customers Source,1,35350.0
Production started,698,Service Desk,1,35437.60313231305
Production complete,698,Service Desk,1,35721.73358660636
Creation,699,Regular Customers Source,0,35395.0
Production started,699,Cash 1,0,35663.53141213193
Production complete,699,Cash 1,0,35724.06134329524
Creation,700,Regular Customers Source,0,35512.0
Production started,700,Cash 1,0,35724.06134329524
Production complete,700,Cash 1,0,35873.776971416344
Creation,701,Regular Customers Source,0,35279.0
Production started,701,Cash 2,0,35660.848355685084
Production complete,701,Cash 2,0,35907.99019221644
Creation,702,Service Customers Source,1,35648.0
Production started,702,Service Desk,1,35721.73358660636
Production complete,702,Service Desk,1,35983.650864794916
Creation,703,Regular Customers Source,0,35465.0
Production started,703,Cash 2,0,35907.99019221644
Production complete,703,Cash 2,0,36042.56409473833
Creation,704,Regular Customers Source,0,35570.0
Production started,704,Cash 1,0,35873.776971416344
Production complete,704,Cash 1,0,36081.91206503133
Creation,705,Regular Customers Source,0,35625.0
Production started,705,Cash 2,0,36042.56409473833
Production complete,705,Cash 2,0,36159.48877264462
Creation,706,Service Customers Source,1,35956.0
Production started,706,Service Desk,1,35983.650864794916
Production complete,706,Service Desk,1,36172.533556951916
Creation,707,Regular Customers Source,0,35688.0
Production started,707,Cash 1,0,36081.91206503133
Production complete,707,Cash 1,0,36251.501248999404
Creation,708,Regular Customers Source,0,35812.0
Production started,708,Cash 2,0,36159.48877264462
Production complete,708,Cash 2,0,36397.125536088504
Creation,709,Regular Customers Source,0,32849.0
Production started,709,Service Desk,0,36172.533556951916
Production complete,709,Service Desk,0,36423.42156897835
Creation,710,Regular Customers Source,0,35747.0
Production started,710,Cash 1,0,36251.501248999404
Production complete,710,Cash 1,0,36430.30414438304
Creation,711,Regular Customers Source,0,35888.0
Production started,711,Cash 1,0,36430.30414438304
Production complete,711,Cash 1,0,36558.56524664344
Creation,712,Regular Customers Source,0,35946.0
Production started,712,Cash 2,0,36397.125536088504
Production complete,712,Cash 2,0,36573.318717709844
Creation,713,Regular Customers Source,0,36063.0
Production started,713,Cash 2,0,36573.318717709844
Production complete,713,Cash 2,0,36707.72702784244
Creation,714,Service Customers Source,1,36264.0
Production started,714,Service Desk,1,36423.42156897835
Production complete,714,Service Desk,1,36741.84421419032
Creation,715,Regular Customers Source,0,36124.0
Production started,715,Cash 1,0,36558.56524664344
Production complete,715,Cash 1,0,36858.85600502783
Creation,716,Regular Customers Source,0,36183.0
Production started,716,Cash 2,0,36707.72702784244
Production complete,716,Cash 2,0,36875.04564807693
Creation,717,Regular Customers Source,0,36846.0
Production started,717,Cash 3,0,36846.0
Production complete,717,Cash 3,0,36977.44511901982
Creation,718,Service Customers Source,1,36569.0
Production started,718,Service Desk,1,36741.84421419032
Production complete,718,Service Desk,1,36993.29644140429
Creation,719,Regular Customers Source,0,36416.0
Production started,719,Cash 2,0,36875.04564807693
Production complete,719,Cash 2,0,37050.89920519974
Creation,720,Regular Customers Source,0,36288.0
Production started,720,Cash 1,0,36858.85600502783
Production complete,720,Cash 1,0,37095.597108107344
Creation,721,Service Customers Source,1,36883.0
Production started,721,Service Desk,1,36993.29644140429
Production complete,721,Service Desk,1,37209.78033871254
Creation,722,Regular Customers Source,0,36553.0
Production started,722,Cash 2,0,37050.89920519974
Production complete,722,Cash 2,0,37264.93026399904
Creation,723,Regular Customers Source,0,36675.0
Production started,723,Cash 2,0,37264.93026399904
Production complete,723,Cash 2,0,37335.7724950406
Creation,724,Regular Customers Source,0,37035.0
Production started,724,Cash 3,0,37035.0
Production complete,724,Cash 3,0,37351.22899406814
Creation,725,Regular Customers Source,0,36353.0
Production started,725,Cash 1,0,37095.597108107344
Production complete,725,Cash 1,0,37420.37917214522
Creation,726,Service Customers Source,1,37177.0
Production started,726,Service Desk,1,37209.78033871254
Production complete,726,Service Desk,1,37472.99280801217
Creation,727,Regular Customers Source,0,37224.0
Production started,727,Cash 3,0,37351.22899406814
Production complete,727,Cash 3,0,37478.31365561933
Creation,728,Regular Customers Source,0,36737.0
Production started,728,Cash 2,0,37335.7724950406
Production complete,728,Cash 2,0,37499.24133232714
Creation,729,Regular Customers Source,0,36491.0
Production started,729,Cash 1,0,37420.37917214522
Production complete,729,Cash 1,0,37600.537852965805
Creation,730,Regular Customers Source,0,37280.0
Production started,730,Cash 3,0,37478.31365561933
Production complete,730,Cash 3,0,37671.62549641341
Creation,731,Regular Customers Source,0,34235.0
Production started,731,Service Desk,0,37472.99280801217
Production complete,731,Service Desk,0,37758.686192473586
Creation,732,Regular Customers Source,0,37335.0
Production started,732,Cash 3,0,37671.62549641341
Production complete,732,Cash 3,0,37766.41018494502
Creation,733,Regular Customers Source,0,36973.0
Production started,733,Cash 2,0,37499.24133232714
Production complete,733,Cash 2,0,37791.06989391711
Creation,734,Regular Customers Source,0,36605.0
Production started,734,Cash 1,0,37600.537852965805
Production complete,734,Cash 1,0,37808.881253041334
Creation,735,Regular Customers Source,0,37171.0
Production started,735,Cash 2,0,37791.06989391711
Production complete,735,Cash 2,0,37869.45940252783
Creation,736,Regular Customers Source,0,36905.0
Production started,736,Cash 1,0,37808.881253041334
Production complete,736,Cash 1,0,37894.29448940384
Creation,737,Regular Customers Source,0,37476.0
Production started,737,Cash 3,0,37766.41018494502
Production complete,737,Cash 3,0,37954.23945046899
Creation,738,Regular Customers Source,0,37405.0
Production started,738,Cash 2,0,37869.45940252783
Production complete,738,Cash 2,0,37969.5827131372
Creation,739,Service Customers Source,1,37501.0
Production started,739,Service Desk,1,37758.686192473586
Production complete,739,Service Desk,1,37999.64521805447
Creation,740,Regular Customers Source,0,37103.0
Production started,740,Cash 1,0,37894.29448940384
Production complete,740,Cash 1,0,38041.57778093188
Creation,741,Regular Customers Source,0,37672.0
Production started,741,Cash 3,0,37954.23945046899
Production complete,741,Cash 3,0,38079.688309497644
Creation,742,Regular Customers Source,0,37605.0
Production started,742,Cash 1,0,38041.57778093188
Production complete,742,Cash 1,0,38170.19051294458
Creation,743,Regular Customers Source,0,37539.0
Production started,743,Cash 2,0,37969.5827131372
Production complete,743,Cash 2,0,38205.083987600316
Creation,744,Service Customers Source,1,37808.0
Production started,744,Service Desk,1,37999.64521805447
Production complete,744,Service Desk,1,38245.875526882504
Creation,745,Regular Customers Source,0,37728.0
Production started,745,Cash 3,0,38079.688309497644
Production complete,745,Cash 3,0,38255.82038270837
Creation,746,Regular Customers Source,0,37858.0
Production started,746,Cash 1,0,38170.19051294458
Production complete,746,Cash 1,0,38355.8793359562
Creation,747,Regular Customers Source,0,37796.0
Production started,747,Cash 2,0,38205.083987600316
Production complete,747,Cash 2,0,38405.23110738785
Creation,748,Regular Customers Source,0,38044.0
Production started,748,Cash 3,0,38255.82038270837
Production complete,748,Cash 3,0,38447.48725593599
Creation,749,Service Customers Source,1,38117.0
Production started,749,Service Desk,1,38245.875526882504
Production complete,749,Service Desk,1,38520.10365351261
Creation,750,Regular Customers Source,0,37987.0
Production started,750,Cash 2,0,38405.23110738785
Production complete,750,Cash 2,0,38547.44123621695
Creation,751,Regular Customers Source,0,37928.0
Production started,751,Cash 1,0,38355.8793359562
Production complete,751,Cash 1,0,38592.90595944856
Creation,752,Regular Customers Source,0,38107.0
Production started,752,Cash 3,0,38447.48725593599
Production complete,752,Cash 3,0,38602.77895782122
Creation,753,Regular Customers Source,0,38233.0
Production started,753,Cash 2,0,38547.44123621695
Production complete,753,Cash 2,0,38682.35178165754
Creation,754,Regular Customers Source,0,38284.0
Production started,754,Cash 3,0,38602.77895782122
Production complete,754,Cash 3,0,38714.410760525614
Creation,755,Service Customers Source,1,38427.0
Production started,755,Service Desk,1,38520.10365351261
Production complete,755,Service Desk,1,38742.58443437083
Creation,756,Regular Customers Source,0,38165.0
Production started,756,Cash 1,0,38592.90595944856
Production complete,756,Cash 1,0,38787.9647219028
Creation,757,Regular Customers Source,0,38413.0
Production started,757,Cash 2,0,38682.35178165754
Production complete,757,Cash 2,0,38819.244990286265
Creation,758,Regular Customers Source,0,38473.0
Production started,758,Cash 3,0,38714.410760525614
Production complete,758,Cash 3,0,38877.70711979031
Creation,759,Service Customers Source,1,38715.0
Production started,759,Service Desk,1,38742.58443437083
Production complete,759,Service Desk,1,38887.45166313891
Creation,760,Regular Customers Source,0,38660.0
Production started,760,Cash 3,0,38877.70711979031
Production complete,760,Cash 3,0,38902.39203808848
Creation,761,Regular Customers Source,0,38777.0
Production started,761,Cash 3,0,38902.39203808848
Production complete,761,Cash 3,0,38906.05322003397
Creation,762,Regular Customers Source,0,38350.0
Production started,762,Cash 1,0,38787.9647219028
Production complete,762,Cash 1,0,38927.67848100982
Creation,763,Regular Customers Source,0,36003.0
Production started,763,Service Desk,0,38887.45166313891
Production complete,763,Service Desk,0,38994.360367620626
Creation,764,Regular Customers Source,0,38597.0
Production started,764,Cash 2,0,38819.244990286265
Production complete,764,Cash 2,0,38999.11419640969
Creation,765,Regular Customers Source,0,38533.0
Production started,765,Cash 1,0,38927.67848100982
Production complete,765,Cash 1,0,39013.32135579026
Creation,766,Regular Customers Source,0,38720.0
Production started,766,Cash 2,0,38999.11419640969
Production complete,766,Cash 2,0,39190.51880911028
Creation,767,Regular Customers Source,0,36234.0
Production started,767,Service Desk,0,38994.360367620626
Production complete,767,Service Desk,0,39192.17012716611
Creation,768,Regular Customers Source,0,38820.0
Production started,768,Cash 1,0,39013.32135579026
Production complete,768,Cash 1,0,39216.06854350741
Creation,769,Regular Customers Source,0,38949.0
Production started,769,Cash 1,0,39216.06854350741
Production complete,769,Cash 1,0,39237.64130995863
Creation,770,Regular Customers Source,0,38876.0
Production started,770,Cash 2,0,39190.51880911028
Production complete,770,Cash 2,0,39358.18754020913
Creation,771,Regular Customers Source,0,39062.0
Production started,771,Cash 1,0,39237.64130995863
Production complete,771,Cash 1,0,39361.82953805639
Creation,772,Service Customers Source,1,39053.0
Production started,772,Service Desk,1,39192.17012716611
Production complete,772,Service Desk,1,39440.57558052789
Creation,773,Regular Customers Source,0,39123.0
Production started,773,Cash 2,0,39358.18754020913
Production complete,773,Cash 2,0,39533.745883802265
Creation,774,Regular Customers Source,0,39177.0
Production started,774,Cash 1,0,39361.82953805639
Production complete,774,Cash 1,0,39539.11808680247
Creation,775,Service Customers Source,1,39378.0
Production started,775,Service Desk,1,39440.57558052789
Production complete,775,Service Desk,1,39646.3761873002
Creation,776,Regular Customers Source,0,39300.0
Production started,776,Cash 2,0,39533.745883802265
Production complete,776,Cash 2,0,39658.271676466764
Creation,777,Regular Customers Source,0,39246.0
Production started,777,Cash 1,0,39539.11808680247
Production complete,777,Cash 1,0,39728.05488695964
Creation,778,Regular Customers Source,0,36788.0
Production started,778,Service Desk,0,39646.3761873002
Production complete,778,Service Desk,0,39767.37731422922
Creation,779,Regular Customers Source,0,39416.0
Production started,779,Cash 2,0,39658.271676466764
Production complete,779,Cash 2,0,39825.20269217279
Creation,780,Regular Customers Source,0,39365.0
Production started,780,Cash 1,0,39728.05488695964
Production complete,780,Cash 1,0,39880.836015425026
