events,numbers,stations,serviceCustomer,times
Production complete,418,Service Desk,1,21295.151566394823
Creation,419,Regular Customers Source,0,20630.0
Production started,419,Cash 1,0,21053.394198919064
Production complete,419,Cash 1,0,21305.101657993095
Creation,420,Regular Customers Source,0,20981.0
Production started,420,Cash 2,0,21282.694203763014
Production complete,420,Cash 2,0,21347.704868787278
Creation,421,Regular Customers Source,0,20687.0
Production started,421,Cash 1,0,21305.101657993095
Production complete,421,Cash 1,0,21383.42155985909
Creation,422,Regular Customers Source,0,21107.0
Production started,422,Cash 2,0,21347.704868787278
Production complete,422,Cash 2,0,21408.368003911903
Creation,423,Regular Customers Source,0,21158.0
Production started,423,Cash 3,0,21258.37154952773
Production complete,423,Cash 3,0,21572.537427804393
Creation,424,Regular Customers Source,0,20902.0
Production started,424,Cash 1,0,21383.42155985909
Production complete,424,Cash 1,0,21582.596573771945
Creation,425,Regular Customers Source,0,21402.0
Production started,425,Cash 2,0,21408.368003911903
Production complete,425,Cash 2,0,21668.408424113342
Creation,426,Service Customers Source,1,21206.0
Production started,426,Service Desk,1,21295.151566394823
Production complete,426,Service Desk,1,21682.389131436485
Creation,427,Regular Customers Source,0,21347.0
Production started,427,Cash 1,0,21582.596573771945
Production complete,427,Cash 1,0,21691.99531887825
Creation,428,Regular Customers Source,0,21214.0
Production started,428,Cash 3,0,21572.537427804393
Production complete,428,Cash 3,0,21723.10305992732
Creation,429,Regular Customers Source,0,21448.0
Production started,429,Cash 2,0,21668.408424113342
Production complete,429,Cash 2,0,21793.090863895788
Creation,430,Regular Customers Source,0,21282.0
Production started,430,Cash 3,0,21723.10305992732
Production complete,430,Cash 3,0,21862.322222616767
Creation,431,Regular Customers Source,0,21582.0
Production started,431,Cash 2,0,21793.090863895788
Production complete,431,Cash 2,0,21945.87493759253
Creation,432,Regular Customers Source,0,21508.0
Production started,432,Cash 1,0,21691.99531887825
Production complete,432,Cash 1,0,21960.731960726775
Creation,433,Service Customers Source,1,21501.0
Production started,433,Service Desk,1,21682.389131436485
Production complete,433,Service Desk,1,22051.433778665345
Creation,434,Regular Customers Source,0,21762.0
Production started,434,Cash 2,0,21945.87493759253
Production complete,434,Cash 2,0,22114.184134730487
Creation,435,Regular Customers Source,0,21656.0
Production started,435,Cash 1,0,21960.731960726775
Production complete,435,Cash 1,0,22129.485134331804
Creation,436,Service Customers Source,1,21799.0
Production started,436,Service Desk,1,22051.433778665345
Production complete,436,Service Desk,1,22187.027976711957
Creation,437,Regular Customers Source,0,21705.0
Production started,437,Cash 1,0,22129.485134331804
Production complete,437,Cash 1,0,22295.311569052126
Creation,438,Regular Customers Source,0,21895.0
Production started,438,Cash 1,0,22295.311569052126
Production complete,438,Cash 1,0,22377.359605414324
Creation,439,Regular Customers Source,0,21825.0
Production started,439,Cash 2,0,22114.184134730487
Production complete,439,Cash 2,0,22394.116620355133
Creation,440,Regular Customers Source,0,22022.0
Production started,440,Cash 1,0,22377.359605414324
Production complete,440,Cash 1,0,22475.730540230255
Creation,441,Service Customers Source,1,22091.0
Production started,441,Service Desk,1,22187.027976711957
Production complete,441,Service Desk,1,22557.332750210873
Creation,442,Regular Customers Source,0,22202.0
Production started,442,Cash 1,0,22475.730540230255
Production complete,442,Cash 1,0,22611.866245429967
Creation,443,Regular Customers Source,0,21969.0
Production started,443,Cash 2,0,22394.116620355133
Production complete,443,Cash 2,0,22652.434132641414
Creation,444,Regular Customers Source,0,22081.0
Production started,444,Cash 2,0,22652.434132641414
Production complete,444,Cash 2,0,22733.28316852144
Creation,445,Regular Customers Source,0,22314.0
Production started,445,Cash 1,0,22611.866245429967
Production complete,445,Cash 1,0,22745.429418980908
Creation,446,Regular Customers Source,0,22129.0
Production started,446,Cash 2,0,22733.28316852144
Production complete,446,Cash 2,0,22746.86331568733
Creation,447,Regular Customers Source,0,22445.0
Production started,447,Cash 2,0,22746.86331568733
Production complete,447,Cash 2,0,22762.90218345589
Creation,448,Service Customers Source,1,22385.0
Production started,448,Service Desk,1,22557.332750210873
Production complete,448,Service Desk,1,22813.008873689676
Creation,449,Regular Customers Source,0,22697.0
Production started,449,Cash 2,0,22762.90218345589
Production complete,449,Cash 2,0,22833.05357916991
Creation,450,Regular Customers Source,0,22377.0
Production started,450,Cash 1,0,22745.429418980908
Production complete,450,Cash 1,0,22861.99948611348
Creation,451,Regular Customers Source,0,22758.0
Production started,451,Cash 2,0,22833.05357916991
Production complete,451,Cash 2,0,22968.624685607352
Creation,452,Regular Customers Source,0,22503.0
Production started,452,Cash 1,0,22861.99948611348
Production complete,452,Cash 1,0,22980.07008018325
Creation,453,Regular Customers Source,0,22825.0
Production started,453,Cash 2,0,22968.624685607352
Production complete,453,Cash 2,0,23078.832830063147
Creation,454,Regular Customers Source,0,22560.0
Production started,454,Cash 1,0,22980.07008018325
Production complete,454,Cash 1,0,23133.164944926903
Creation,455,Service Customers Source,1,22678.0
Production started,455,Service Desk,1,22813.008873689676
Production complete,455,Service Desk,1,23133.84388635614
Creation,456,Regular Customers Source,0,22617.0
Production started,456,Cash 1,0,23133.164944926903
Production complete,456,Cash 1,0,23280.387743948373
Creation,457,Regular Customers Source,0,22880.0
Production started,457,Cash 2,0,23078.832830063147
Production complete,457,Cash 2,0,23319.25223398079
Creation,458,Regular Customers Source,0,22940.0
Production started,458,Cash 1,0,23280.387743948373
Production complete,458,Cash 1,0,23401.116571824885
Creation,459,Service Customers Source,1,22951.0
Production started,459,Service Desk,1,23133.84388635614
Production complete,459,Service Desk,1,23405.975960828287
Creation,460,Regular Customers Source,0,22997.0
Production started,460,Cash 2,0,23319.25223398079
Production complete,460,Cash 2,0,23448.476977584935
Creation,461,Regular Customers Source,0,23074.0
Production started,461,Cash 1,0,23401.116571824885
Production complete,461,Cash 1,0,23566.50578478282
Creation,462,Regular Customers Source,0,23131.0
Production started,462,Cash 2,0,23448.476977584935
Production complete,462,Cash 2,0,23587.79422199693
Creation,463,Service Customers Source,1,23249.0
Production started,463,Service Desk,1,23405.975960828287
Production complete,463,Service Desk,1,23664.46324017789
Creation,464,Regular Customers Source,0,23193.0
Production started,464,Cash 1,0,23566.50578478282
Production complete,464,Cash 1,0,23707.90758529138
Creation,465,Regular Customers Source,0,23258.0
Production started,465,Cash 2,0,23587.79422199693
Production complete,465,Cash 2,0,23737.177780538113
Creation,466,Service Customers Source,1,23543.0
Production started,466,Service Desk,1,23664.46324017789
Production complete,466,Service Desk,1,23772.274999042198
Creation,467,Regular Customers Source,0,23313.0
Production started,467,Cash 1,0,23707.90758529138
Production complete,467,Cash 1,0,23821.503016753075
Creation,468,Regular Customers Source,0,23375.0
Production started,468,Cash 2,0,23737.177780538113
Production complete,468,Cash 2,0,23910.60143329523
Creation,469,Regular Customers Source,0,18236.0
Production started,469,Service Desk,0,23772.274999042198
Production complete,469,Service Desk,0,23980.604408441315
Creation,470,Regular Customers Source,0,23439.0
Production started,470,Cash 1,0,23821.503016753075
Production complete,470,Cash 1,0,23998.67124593381
Creation,471,Regular Customers Source,0,23501.0
Production started,471,Cash 2,0,23910.60143329523
Production complete,471,Cash 2,0,24021.655327375538
Creation,472,Regular Customers Source,0,23548.0
Production started,472,Cash 1,0,23998.67124593381
Production complete,472,Cash 1,0,24056.783046249446
Creation,473,Regular Customers Source,0,23667.0
Production started,473,Cash 1,0,24056.783046249446
Production complete,473,Cash 1,0,24129.646483732624
Creation,474,Regular Customers Source,0,23611.0
Production started,474,Cash 2,0,24021.655327375538
Production complete,474,Cash 2,0,24179.125442302848
Creation,475,Service Customers Source,1,23821.0
Production started,475,Service Desk,1,23980.604408441315
Production complete,475,Service Desk,1,24236.353078815355
Creation,476,Regular Customers Source,0,23720.0
Production started,476,Cash 1,0,24129.646483732624
Production complete,476,Cash 1,0,24257.392041064188
Creation,477,Regular Customers Source,0,23869.0
Production started,477,Cash 1,0,24257.392041064188
Production complete,477,Cash 1,0,24280.085137747858
Creation,478,Regular Customers Source,0,23769.0
Production started,478,Cash 2,0,24179.125442302848
Production complete,478,Cash 2,0,24301.12134014945
Creation,479,Regular Customers Source,0,23940.0
Production started,479,Cash 2,0,24301.12134014945
Production complete,479,Cash 2,0,24397.063556382414
Creation,480,Regular Customers Source,0,24004.0
Production started,480,Cash 1,0,24280.085137747858
Production complete,480,Cash 1,0,24471.16741764073
Creation,481,Service Customers Source,1,24124.0
Production started,481,Service Desk,1,24236.353078815355
Production complete,481,Service Desk,1,24483.09134184136
Creation,482,Regular Customers Source,0,24061.0
Production started,482,Cash 2,0,24397.063556382414
Production complete,482,Cash 2,0,24495.216962846927
Creation,483,Regular Customers Source,0,24118.0
Production started,483,Cash 1,0,24471.16741764073
Production complete,483,Cash 1,0,24626.201630949257
Creation,484,Regular Customers Source,0,24188.0
Production started,484,Cash 2,0,24495.216962846927
Production complete,484,Cash 2,0,24712.75420313551
Creation,485,Regular Customers Source,0,24245.0
Production started,485,Cash 1,0,24626.201630949257
Production complete,485,Cash 1,0,24752.875953981656
Creation,486,Regular Customers Source,0,24311.0
Production started,486,Cash 1,0,24752.875953981656
Production complete,486,Cash 1,0,24785.642609863276
Creation,487,Service Customers Source,1,24438.0
Production started,487,Service Desk,1,24483.09134184136
Production complete,487,Service Desk,1,24809.8743214627
Creation,488,Regular Customers Source,0,24491.0
Production started,488,Cash 1,0,24785.642609863276
Production complete,488,Cash 1,0,24844.22879897171
Creation,489,Regular Customers Source,0,24371.0
Production started,489,Cash 2,0,24712.75420313551
Production complete,489,Cash 2,0,24858.567028748006
Creation,490,Regular Customers Source,0,24610.0
Production started,490,Cash 1,0,24844.22879897171
Production complete,490,Cash 1,0,24926.7375628558
Creation,491,Regular Customers Source,0,24426.0
Production started,491,Cash 2,0,24858.567028748006
Production complete,491,Cash 2,0,25050.631833355656
Creation,492,Service Customers Source,1,24744.0
Production started,492,Service Desk,1,24809.8743214627
Production complete,492,Service Desk,1,25121.616911643065
Creation,493,Regular Customers Source,0,24678.0
Production started,493,Cash 1,0,24926.7375628558
Production complete,493,Cash 1,0,25158.358443033216
Creation,494,Regular Customers Source,0,24552.0
Production started,494,Cash 2,0,25050.631833355656
Production complete,494,Cash 2,0,25204.036985629114
Creation,495,Regular Customers Source,0,24801.0
Production started,495,Cash 1,0,25158.358443033216
Production complete,495,Cash 1,0,25334.50514803508
Creation,496,Service Customers Source,1,25043.0
Production started,496,Service Desk,1,25121.616911643065
Production complete,496,Service Desk,1,25378.457637588795
Creation,497,Regular Customers Source,0,24749.0
Production started,497,Cash 2,0,25204.036985629114
Production complete,497,Cash 2,0,25494.084686348775
Creation,498,Regular Customers Source,0,24863.0
Production started,498,Cash 1,0,25334.50514803508
Production complete,498,Cash 1,0,25585.46501317665
Creation,499,Regular Customers Source,0,25464.0
Production started,499,Cash 3,0,25464.0
Production complete,499,Cash 3,0,25598.293578380068
Creation,500,Service Customers Source,1,25341.0
Production started,500,Service Desk,1,25378.457637588795
Production complete,500,Service Desk,1,25640.64263197299
Creation,501,Regular Customers Source,0,24922.0
Production started,501,Cash 2,0,25494.084686348775
Production complete,501,Cash 2,0,25647.69528780998
Creation,502,Regular Customers Source,0,25109.0
Production started,502,Cash 2,0,25647.69528780998
Production complete,502,Cash 2,0,25838.591321238233
Creation,503,Regular Customers Source,0,18644.0
Production started,503,Service Desk,0,25640.64263197299
Production complete,503,Service Desk,0,25872.983210872448
Creation,504,Regular Customers Source,0,24983.0
Production started,504,Cash 1,0,25585.46501317665
Production complete,504,Cash 1,0,25923.19997091382
Creation,505,Regular Customers Source,0,25717.0
Production started,505,Cash 3,0,25717.0
Production complete,505,Cash 3,0,25945.280133714055
Creation,506,Regular Customers Source,0,25221.0
Production started,506,Cash 2,0,25838.591321238233
Production complete,506,Cash 2,0,26038.001390314894
Creation,507,Regular Customers Source,0,25779.0
Production started,507,Cash 3,0,25945.280133714055
Production complete,507,Cash 3,0,26072.17645351093
Creation,508,Regular Customers Source,0,25042.0
Production started,508,Cash 1,0,25923.19997091382
Production complete,508,Cash 1,0,26075.690131373336
Creation,509,Service Customers Source,1,25662.0
Production started,509,Service Desk,1,25872.983210872448
Production complete,509,Service Desk,1,26102.838852968518
Creation,510,Regular Customers Source,0,25167.0
Production started,510,Cash 1,0,26075.690131373336
Production complete,510,Cash 1,0,26225.975194064307
Creation,511,Regular Customers Source,0,25839.0
Production started,511,Cash 3,0,26072.17645351093
Production complete,511,Cash 3,0,26268.173102179324
Creation,512,Regular Customers Source,0,25279.0
Production started,512,Cash 2,0,26038.001390314894
Production complete,512,Cash 2,0,26319.24450591062
Creation,513,Regular Customers Source,0,25335.0
Production started,513,Cash 1,0,26225.975194064307
Production complete,513,Cash 1,0,26347.19417116472
Creation,514,Service Customers Source,1,25966.0
Production started,514,Service Desk,1,26102.838852968518
Production complete,514,Service Desk,1,26390.295385790712
Creation,515,Regular Customers Source,0,25905.0
Production started,515,Cash 3,0,26268.173102179324
Production complete,515,Cash 3,0,26391.739040718512
Creation,516,Regular Customers Source,0,25589.0
Production started,516,Cash 1,0,26347.19417116472
Production complete,516,Cash 1,0,26435.91681971928
Creation,517,Regular Customers Source,0,25967.0
Production started,517,Cash 3,0,26391.739040718512
Production complete,517,Cash 3,0,26578.012654936054
Creation,518,Regular Customers Source,0,25521.0
Production started,518,Cash 2,0,26319.24450591062
Production complete,518,Cash 2,0,26582.528667083036
Creation,519,Regular Customers Source,0,26004.0
Production started,519,Cash 1,0,26435.91681971928
Production complete,519,Cash 1,0,26641.541972221814
Creation,520,Service Customers Source,1,26309.0
Production started,520,Service Desk,1,26390.295385790712
Production complete,520,Service Desk,1,26731.36200801082
Creation,521,Regular Customers Source,0,25666.0
Production started,521,Cash 2,0,26582.528667083036
Production complete,521,Cash 2,0,26733.449989236462
Creation,522,Regular Customers Source,0,26146.0
Production started,522,Cash 3,0,26578.012654936054
Production complete,522,Cash 3,0,26789.280600007456
Creation,523,Regular Customers Source,0,26201.0
Production started,523,Cash 1,0,26641.541972221814
Production complete,523,Cash 1,0,26858.454135146072
Creation,524,Regular Customers Source,0,26073.0
Production started,524,Cash 2,0,26733.449989236462
Production complete,524,Cash 2,0,26929.519497156594
Creation,525,Regular Customers Source,0,26308.0
Production started,525,Cash 3,0,26789.280600007456
Production complete,525,Cash 3,0,26962.25766100047
Creation,526,Service Customers Source,1,26607.0
Production started,526,Service Desk,1,26731.36200801082
Production complete,526,Service Desk,1,27041.23446327419
Creation,527,Regular Customers Source,0,26243.0
Production started,527,Cash 1,0,26858.454135146072
Production complete,527,Cash 1,0,27055.118092751334
Creation,528,Regular Customers Source,0,26377.0
Production started,528,Cash 2,0,26929.519497156594
Production complete,528,Cash 2,0,27106.729182772175
Creation,529,Regular Customers Source,0,26492.0
Production started,529,Cash 1,0,27055.118092751334
Production complete,529,Cash 1,0,27210.95639310848
Creation,530,Regular Customers Source,0,26428.0
Production started,530,Cash 3,0,26962.25766100047
Production complete,530,Cash 3,0,27216.488200177697
Creation,531,Regular Customers Source,0,26608.0
Production started,531,Cash 2,0,27106.729182772175
Production complete,531,Cash 2,0,27308.706258628663
Creation,532,Service Customers Source,1,26876.0
Production started,532,Service Desk,1,27041.23446327419
Production complete,532,Service Desk,1,27316.44143528121
Creation,533,Regular Customers Source,0,26659.0
Production started,533,Cash 3,0,27216.488200177697
Production complete,533,Cash 3,0,27326.02543485636
Creation,534,Regular Customers Source,0,26559.0
Production started,534,Cash 1,0,27210.95639310848
Production complete,534,Cash 1,0,27353.864607963707
Creation,535,Regular Customers Source,0,26770.0
Production started,535,Cash 2,0,27308.706258628663
Production complete,535,Cash 2,0,27416.75386355455
Creation,536,Regular Customers Source,0,26720.0
Production started,536,Cash 1,0,27353.864607963707
Production complete,536,Cash 1,0,27479.746158740247
Creation,537,Regular Customers Source,0,26826.0
Production started,537,Cash 3,0,27326.02543485636
Production complete,537,Cash 3,0,27481.756429670982
Creation,538,Service Customers Source,1,27162.0
Production started,538,Service Desk,1,27316.44143528121
Production complete,538,Service Desk,1,27546.815520310443
Creation,539,Regular Customers Source,0,27017.0
Production started,539,Cash 3,0,27481.756429670982
Production complete,539,Cash 3,0,27630.6091616456
Creation,540,Regular Customers Source,0,26957.0
Production started,540,Cash 2,0,27416.75386355455
Production complete,540,Cash 2,0,27662.202157952714
Creation,541,Regular Customers Source,0,26894.0
Production started,541,Cash 1,0,27479.746158740247
Production complete,541,Cash 1,0,27679.318835525406
Creation,542,Service Customers Source,1,27480.0
Production started,542,Service Desk,1,27546.815520310443
Production complete,542,Service Desk,1,27682.74959190742
Creation,543,Regular Customers Source,0,27078.0
Production started,543,Cash 1,0,27679.318835525406
Production complete,543,Cash 1,0,27690.793680066814
Creation,544,Regular Customers Source,0,27256.0
Production started,544,Cash 3,0,27630.6091616456
Production complete,544,Cash 3,0,27735.07762340308
Creation,545,Regular Customers Source,0,27140.0
Production started,545,Cash 2,0,27662.202157952714
Production complete,545,Cash 2,0,27797.442526243485
Creation,546,Regular Customers Source,0,27368.0
Production started,546,Cash 3,0,27735.07762340308
Production complete,546,Cash 3,0,27840.288740427117
Creation,547,Regular Customers Source,0,22264.0
Production started,547,Service Desk,0,27682.74959190742
Production complete,547,Service Desk,0,27844.45511705114
Creation,548,Regular Customers Source,0,27309.0
Production started,548,Cash 1,0,27690.793680066814
Production complete,548,Cash 1,0,27846.15625511087
Creation,549,Regular Customers Source,0,27202.0
Production started,549,Cash 2,0,27797.442526243485
Production complete,549,Cash 2,0,27921.905403256653
Creation,550,Regular Customers Source,0,27465.0
Production started,550,Cash 1,0,27846.15625511087
Production complete,550,Cash 1,0,28022.300251818997
Creation,551,Regular Customers Source,0,27523.0
Production started,551,Cash 3,0,27840.288740427117
Production complete,551,Cash 3,0,28028.4866609589
Creation,552,Regular Customers Source,0,27644.0
Production started,552,Cash 3,0,28028.4866609589
Production complete,552,Cash 3,0,28042.572932393
Creation,553,Service Customers Source,1,27804.0
Production started,553,Service Desk,1,27844.45511705114
Production complete,553,Service Desk,1,28087.91819132036
Creation,554,Regular Customers Source,0,27419.0
Production started,554,Cash 2,0,27921.905403256653
Production complete,554,Cash 2,0,28144.597122124076
Creation,555,Regular Customers Source,0,27775.0
Production started,555,Cash 2,0,28144.597122124076
Production complete,555,Cash 2,0,28172.85096724029
Creation,556,Regular Customers Source,0,27581.0
Production started,556,Cash 1,0,28022.300251818997
Production complete,556,Cash 1,0,28198.76873478568
Creation,557,Regular Customers Source,0,27845.0
Production started,557,Cash 3,0,28042.572932393
Production complete,557,Cash 3,0,28203.79486115564
Creation,558,Regular Customers Source,0,27966.0
Production started,558,Cash 2,0,28172.85096724029
Production complete,558,Cash 2,0,28232.196516895197
Creation,559,Regular Customers Source,0,23820.0
Production started,559,Service Desk,0,28087.91819132036
Production complete,559,Service Desk,0,28305.880516091474
Creation,560,Regular Customers Source,0,28083.0
Production started,560,Cash 2,0,28232.196516895197
Production complete,560,Cash 2,0,28446.264339790436
Creation,561,Service Customers Source,1,28102.0
Production started,561,Service Desk,1,28305.880516091474
Production complete,561,Service Desk,1,28446.93879686813
Creation,562,Regular Customers Source,0,28147.0
Production started,562,Cash 2,0,28446.264339790436
Production complete,562,Cash 2,0,28565.25803012548
Creation,563,Regular Customers Source,0,27708.0
Production started,563,Cash 1,0,28198.76873478568
Production complete,563,Cash 1,0,28577.288513135507
Creation,564,Service Customers Source,1,28394.0
Production started,564,Service Desk,1,28446.93879686813
Production complete,564,Service Desk,1,28664.194740319603
Creation,565,Regular Customers Source,0,28268.0
Production started,565,Cash 2,0,28565.25803012548
Production complete,565,Cash 2,0,28679.88961756305
Creation,566,Regular Customers Source,0,27919.0
Production started,566,Cash 1,0,28577.288513135507
Production complete,566,Cash 1,0,28724.00880583003
Creation,567,Regular Customers Source,0,28023.0
Production started,567,Cash 1,0,28724.00880583003
Production complete,567,Cash 1,0,28880.884512888762
Creation,568,Regular Customers Source,0,28395.0
Production started,568,Cash 2,0,28679.88961756305
Production complete,568,Cash 2,0,28881.92303269161
Creation,569,Regular Customers Source,0,25397.0
Production started,569,Service Desk,0,28664.194740319603
Production complete,569,Service Desk,0,28883.214696124836
Creation,570,Regular Customers Source,0,28450.0
Production started,570,Cash 2,0,28881.92303269161
Production complete,570,Cash 2,0,29047.267353953273
Creation,571,Regular Customers Source,0,28213.0
Production started,571,Cash 1,0,28880.884512888762
Production complete,571,Cash 1,0,29075.795132798197
Creation,572,Service Customers Source,1,28686.0
Production started,572,Service Desk,1,28883.214696124836
Production complete,572,Service Desk,1,29119.958824318524
Creation,573,Regular Customers Source,0,28572.0
Production started,573,Cash 2,0,29047.267353953273
Production complete,573,Cash 2,0,29160.048756135824
Creation,574,Regular Customers Source,0,28635.0
Production started,574,Cash 1,0,29075.795132798197
Production complete,574,Cash 1,0,29211.192406679085
Creation,575,Regular Customers Source,0,28754.0
Production started,575,Cash 1,0,29211.192406679085
Production complete,575,Cash 1,0,29325.120223616843
Creation,576,Regular Customers Source,0,28700.0
Production started,576,Cash 2,0,29160.048756135824
Production complete,576,Cash 2,0,29336.79925317093
Creation,577,Service Customers Source,1,29005.0
Production started,577,Service Desk,1,29119.958824318524
Production complete,577,Service Desk,1,29450.47400449172
Creation,578,Regular Customers Source,0,28815.0
Production started,578,Cash 1,0,29325.120223616843
Production complete,578,Cash 1,0,29511.14259578421
Creation,579,Regular Customers Source,0,28873.0
Production started,579,Cash 2,0,29336.79925317093
Production complete,579,Cash 2,0,29550.194736409227
Creation,580,Regular Customers Source,0,28990.0
Production started,580,Cash 1,0,29511.14259578421
Production complete,580,Cash 1,0,29587.02754721648
Creation,581,Service Customers Source,1,29293.0
Production started,581,Service Desk,1,29450.47400449172
Production complete,581,Service Desk,1,29665.655802371988
Creation,582,Regular Customers Source,0,29104.0
Production started,582,Cash 1,0,29587.02754721648
Production complete,582,Cash 1,0,29694.639278338276
Creation,583,Regular Customers Source,0,29048.0
Production started,583,Cash 2,0,29550.194736409227
Production complete,583,Cash 2,0,29768.88058313704
Creation,584,Regular Customers Source,0,29241.0
Production started,584,Cash 1,0,29694.639278338276
Production complete,584,Cash 1,0,29795.60153153017
Creation,585,Service Customers Source,1,29590.0
Production started,585,Service Desk,1,29665.655802371988
Production complete,585,Service Desk,1,29806.42854028403
Creation,586,Regular Customers Source,0,29171.0
Production started,586,Cash 2,0,29768.88058313704
Production complete,586,Cash 2,0,29852.448658384325
Creation,587,Regular Customers Source,0,29754.0
Production started,587,Cash 3,0,29754.0
Production complete,587,Cash 3,0,29931.013476341923
Creation,588,Regular Customers Source,0,28324.0
Production started,588,Service Desk,0,29806.42854028403
Production complete,588,Service Desk,0,29944.212257293377
Creation,589,Regular Customers Source,0,29370.0
Production started,589,Cash 1,0,29795.60153153017
Production complete,589,Cash 1,0,29995.84428684849
Creation,590,Regular Customers Source,0,29534.0
Production started,590,Cash 1,0,29995.84428684849
Production complete,590,Cash 1,0,30101.234697022493
Creation,591,Regular Customers Source,0,29306.0
Production started,591,Cash 2,0,29852.448658384325
Production complete,591,Cash 2,0,30125.84298699696
Creation,592,Regular Customers Source,0,29597.0
Production started,592,Cash 1,0,30101.234697022493
Production complete,592,Cash 1,0,30206.953146145737
Creation,593,Service Customers Source,1,29903.0
Production started,593,Service Desk,1,29944.212257293377
Production complete,593,Service Desk,1,30319.368532858796
Creation,594,Regular Customers Source,0,29422.0
Production started,594,Cash 2,0,30125.84298699696
Production complete,594,Cash 2,0,30336.12207234581
Creation,595,Regular Customers Source,0,29648.0
Production started,595,Cash 2,0,30336.12207234581
Production complete,595,Cash 2,0,30417.722051151068
Creation,596,Regular Customers Source,0,30276.0
Production started,596,Cash 3,0,30276.0
Production complete,596,Cash 3,0,30431.48259200192
Creation,597,Regular Customers Source,0,29702.0
Production started,597,Cash 1,0,30206.953146145737
Production complete,597,Cash 1,0,30458.381909760097
Creation,598,Regular Customers Source,0,29811.0
Production started,598,Cash 1,0,30458.381909760097
Production complete,598,Cash 1,0,30540.939099653442
Creation,599,Regular Customers Source,0,29876.0
Production started,599,Cash 2,0,30417.722051151068
Production complete,599,Cash 2,0,30582.82541843199
Creation,600,Regular Customers Source,0,30400.0
Production started,600,Cash 3,0,30431.48259200192
Production complete,600,Cash 3,0,30599.849503543443
Creation,601,Service Customers Source,1,30189.0
Production started,601,Service Desk,1,30319.368532858796
Production complete,601,Service Desk,1,30622.1433041109
Creation,602,Regular Customers Source,0,30045.0
Production started,602,Cash 1,0,30540.939099653442
Production complete,602,Cash 1,0,30697.641932361483
Creation,603,Service Customers Source,1,30516.0
Production started,603,Service Desk,1,30622.1433041109
Production complete,603,Service Desk,1,30844.679609260762
Creation,604,Regular Customers Source,0,29923.0
Production started,604,Cash 2,0,30582.82541843199
Production complete,604,Cash 2,0,30866.631900322904
Creation,605,Regular Customers Source,0,30105.0
Production started,605,Cash 1,0,30697.641932361483
Production complete,605,Cash 1,0,30868.964900311898
Creation,606,Regular Customers Source,0,30686.0
Production started,606,Cash 3,0,30686.0
Production complete,606,Cash 3,0,30878.198941720777
Creation,607,Regular Customers Source,0,30160.0
Production started,607,Cash 2,0,30866.631900322904
Production complete,607,Cash 2,0,30952.638753392886
Creation,608,Regular Customers Source,0,30791.0
Production started,608,Cash 3,0,30878.198941720777
Production complete,608,Cash 3,0,30998.94211363156
Creation,609,Regular Customers Source,0,30217.0
Production started,609,Cash 1,0,30868.964900311898
Production complete,609,Cash 1,0,31054.32198550351
Creation,610,Service Customers Source,1,30778.0
Production started,610,Service Desk,1,30844.679609260762
Production complete,610,Service Desk,1,31059.425992526678
Creation,611,Regular Customers Source,0,30342.0
Production started,611,Cash 2,0,30952.638753392886
Production complete,611,Cash 2,0,31153.63373355957
Creation,612,Regular Customers Source,0,30517.0
Production started,612,Cash 2,0,31153.63373355957
Production complete,612,Cash 2,0,31200.560434753857
Creation,613,Regular Customers Source,0,28516.0
Production started,613,Service Desk,0,31059.425992526678
Production complete,613,Service Desk,0,31202.243864485295
Creation,614,Regular Customers Source,0,30461.0
Production started,614,Cash 1,0,31054.32198550351
Production complete,614,Cash 1,0,31209.966239099685
Creation,615,Regular Customers Source,0,30841.0
Production started,615,Cash 3,0,30998.94211363156
Production complete,615,Cash 3,0,31262.45249168279
Creation,616,Regular Customers Source,0,30895.0
Production started,616,Cash 3,0,31262.45249168279
Production complete,616,Cash 3,0,31355.969112917486
Creation,617,Regular Customers Source,0,30624.0
Production started,617,Cash 2,0,31200.560434753857
Production complete,617,Cash 2,0,31373.37582807882
Creation,618,Regular Customers Source,0,30569.0
Production started,618,Cash 1,0,31209.966239099685
Production complete,618,Cash 1,0,31392.58745416107
Creation,619,Service Customers Source,1,31074.0
Production started,619,Service Desk,1,31202.243864485295
Production complete,619,Service Desk,1,31422.844648080012
Creation,620,Regular Customers Source,0,30733.0
Production started,620,Cash 1,0,31392.58745416107
Production complete,620,Cash 1,0,31575.432762928747
Creation,621,Regular Customers Source,0,30947.0
Production started,621,Cash 3,0,31355.969112917486
Production complete,621,Cash 3,0,31583.698829718178
Creation,622,Regular Customers Source,0,30995.0
Production started,622,Cash 2,0,31373.37582807882
Production complete,622,Cash 2,0,31601.365007174594
Creation,623,Service Customers Source,1,31361.0
Production started,623,Service Desk,1,31422.844648080012
Production complete,623,Service Desk,1,31617.212437363207
Creation,624,Regular Customers Source,0,31054.0
Production started,624,Cash 3,0,31583.698829718178
Production complete,624,Cash 3,0,31629.218191650554
Creation,625,Regular Customers Source,0,31116.0
Production started,625,Cash 1,0,31575.432762928747
Production complete,625,Cash 1,0,31633.12633861517
Creation,626,Regular Customers Source,0,31175.0
Production started,626,Cash 2,0,31601.365007174594
Production complete,626,Cash 2,0,31689.910759810853
Creation,627,Regular Customers Source,0,31297.0
Production started,627,Cash 2,0,31689.910759810853
Production complete,627,Cash 2,0,31772.543836403533
