events,numbers,stations,serviceCustomer,times
Production complete,174,Service Desk,false,9332.867414741697
Creation,175,Regular Customers Source,false,8688.0
Production started,175,Cash 2,false,9170.278284813836
Production complete,175,Cash 2,false,9357.730705797392
Creation,176,Regular Customers Source,false,8919.0
Production started,176,Cash 1,false,9304.187374279725
Production complete,176,Cash 1,false,9446.229405851265
Creation,177,Regular Customers Source,false,8750.0
Production started,177,Cash 2,false,9357.730705797392
Production complete,177,Cash 2,false,9507.574109583391
Creation,178,Regular Customers Source,false,9052.0
Production started,178,Cash 1,false,9446.229405851265
Production complete,178,Cash 1,false,9597.154110317966
Creation,179,Service Customers Source,true,9256.0
Production started,179,Service Desk,true,9332.867414741697
Production complete,179,Service Desk,true,9601.61238803157
Creation,180,Regular Customers Source,false,8980.0
Production started,180,Cash 2,false,9507.574109583391
Production complete,180,Cash 2,false,9615.799614905376
Creation,181,Regular Customers Source,false,9162.0
Production started,181,Cash 2,false,9615.799614905376
Production complete,181,Cash 2,false,9768.72732216717
Creation,182,Service Customers Source,true,9576.0
Production started,182,Service Desk,true,9601.61238803157
Production complete,182,Service Desk,true,9833.20043552281
Creation,183,Regular Customers Source,false,9111.0
Production started,183,Cash 1,false,9597.154110317966
Production complete,183,Cash 1,false,9841.226818803802
Creation,184,Regular Customers Source,false,9729.0
Production started,184,Cash 3,false,9729.0
Production complete,184,Cash 3,false,9910.203641411934
Creation,185,Regular Customers Source,false,5306.0
Production started,185,Service Desk,false,9833.20043552281
Production complete,185,Service Desk,false,9985.124372862432
Creation,186,Regular Customers Source,false,9223.0
Production started,186,Cash 2,false,9768.72732216717
Production complete,186,Cash 2,false,9998.127306014692
Creation,187,Regular Customers Source,false,9825.0
Production started,187,Cash 3,false,9910.203641411934
Production complete,187,Cash 3,false,10011.02617467538
Creation,188,Regular Customers Source,false,9284.0
Production started,188,Cash 1,false,9841.226818803802
Production complete,188,Cash 1,false,10051.665358061853
Creation,189,Regular Customers Source,false,9404.0
Production started,189,Cash 2,false,9998.127306014692
Production complete,189,Cash 2,false,10084.333798509686
Creation,190,Regular Customers Source,false,9874.0
Production started,190,Cash 3,false,10011.02617467538
Production complete,190,Cash 3,false,10103.214325838395
Creation,191,Regular Customers Source,false,9338.0
Production started,191,Cash 1,false,10051.665358061853
Production complete,191,Cash 1,false,10156.207314388217
Creation,192,Service Customers Source,true,9876.0
Production started,192,Service Desk,true,9985.124372862432
Production complete,192,Service Desk,true,10194.13319454752
Creation,193,Regular Customers Source,false,9941.0
Production started,193,Cash 3,false,10103.214325838395
Production complete,193,Cash 3,false,10286.06776830427
Creation,194,Regular Customers Source,false,9508.0
Production started,194,Cash 2,false,10084.333798509686
Production complete,194,Cash 2,false,10322.527111563106
Creation,195,Regular Customers Source,false,10004.0
Production started,195,Cash 3,false,10286.06776830427
Production complete,195,Cash 3,false,10384.92497221842
